gene,gene_full,effect_size,cohens_d,pvalue,ecdna_pos_mean,ecdna_neg_mean,ecdna_pos_std,ecdna_neg_std,n_pos,n_neg,fdr,category,vulnerability_score,combined_rank
TULP3,TULP3 (7289),-0.0111184524206265,-0.1159141107965049,0.119226963130947,0.069146334459021,0.0802647868796476,0.0896305590516298,0.1018212129433562,92,970,0.7579557857483292,Other,-0.011205808,16985.0
RPL37A,RPL37A (6168),0.0325735088229164,0.10940519895803,0.8779882712960521,-2.077864793268633,-2.1104383020915494,0.3196502401375505,0.2740680277724379,92,970,0.9999744867960496,Other,0.048814148,16985.0
LGR6,LGR6 (59352),-0.0141776240415085,-0.1561949347118007,0.1288357394974544,-0.0221186244244622,-0.0079410003829537,0.0875489368538327,0.0938782582607934,92,970,0.7681152549550236,Other,-0.013687891,16985.0
C4orf33,C4orf33 (132321),-0.0190768461827845,-0.1942499522427153,0.0450440107939755,0.036702246658587,0.0557790928413715,0.0977958875512608,0.0986178455820908,92,970,0.6348722680807355,Other,-0.016785193,16986.0
ACAN,ACAN (176),0.0049140093595193,0.0467956460332676,0.5013479601544955,-0.0305652497592812,-0.0354792591188005,0.1116050590661417,0.0979719253214841,92,970,0.9539932346899704,Other,0.0043653483,16988.0
UTP15,UTP15 (84135),0.0229163253828756,0.0735432271149422,0.83105587761352,-1.536492672646949,-1.559408998029825,0.3236472382650812,0.299075108766948,92,970,0.9999744867960496,Other,0.031696953,16989.0
ARF3,ARF3 (377),-0.004406804143255,-0.034731725594349,0.4383125598654376,-0.2235622897694781,-0.219155485626223,0.1254918778027882,0.1282555372082082,92,970,0.9317607667905756,Other,-0.0054911994,16993.0
ZNF714,ZNF714 (148206),0.0078504827072627,0.0702760350406687,0.7480854554122345,-0.0919885806601115,-0.0998390633673742,0.114725375195408,0.1086093846401521,92,970,0.9999744867960496,Other,0.0077664894,16998.0
SRP9,SRP9 (6726),0.0340174321123218,0.1184739552683898,0.8306072766311408,-1.3463100379128112,-1.3803274700251331,0.288253370977849,0.2860023070705202,92,970,0.9999744867960496,Other,0.050806776,17000.0
SHQ1,SHQ1 (55164),0.0331565671069884,0.1394837728529347,0.870339945021924,-0.7304214022072599,-0.7635779693142484,0.2223167072542829,0.2521637328967119,92,970,0.9999744867960496,Other,0.049087595,17005.0
GPAT4,GPAT4 (137964),0.0079266712699553,0.0598504337587624,0.7940922146835935,0.0347290932740567,0.0268024220041013,0.1072347491219884,0.1535647170705031,92,970,0.9999744867960496,Other,0.007801964,17006.0
HP,HP (3240),-0.0175316514315177,-0.1289459081635201,0.1117503536205345,0.1117948226384914,0.1293264740700092,0.1277737929686208,0.1436829848314891,92,970,0.7511777050483683,Other,-0.01603791,17008.0
SLC23A3,SLC23A3 (151295),-0.0219337867417817,-0.1796846981181541,0.0225345665680834,-0.0385167077321836,-0.0165829209904019,0.120241253472191,0.1238681934647157,92,970,0.5660362079116646,Other,-0.018186202,17008.0
SLC30A10,SLC30A10 (55532),-0.0081575063887183,-0.0767256770748577,0.3530179118564278,-0.0483839252380957,-0.0402264188493774,0.1081426205678726,0.1044664444576052,92,970,0.8980063570369092,Other,-0.008857429,17012.0
PLAC8L1,PLAC8L1 (153770),-0.0234901265333666,-0.2169203183761838,0.0275820521491332,-0.0893127051845674,-0.0658225786512007,0.1035466229797216,0.1128326022562202,92,970,0.5798586224851977,Other,-0.018855322,17013.0
ZAR1L,ZAR1L (646799),0.0022768206182791,0.0234626111126182,0.73334185769236,-0.0806909161068123,-0.0829677367250915,0.0978896812352734,0.096183572855235,92,970,0.9999744867960496,Other,0.0012608808,17014.0
ZNF394,ZNF394 (84124),0.0019707669774591,0.0161239788043772,0.3735700664914539,-0.1161410521905382,-0.1181118191679974,0.125489622337818,0.1188724962778755,92,970,0.9081931147061354,Other,0.00097026495,17015.0
C3orf70,C3orf70 (285382),-0.0129293728758631,-0.117236965923925,0.0992982865814366,-0.0587441306316722,-0.045814757755809,0.1124959928479639,0.1080269203577763,92,970,0.7362162258733278,Other,-0.012718684,17015.0
PI3,PI3 (5266),0.0030039602673077,0.0331909025651114,0.4218286129707485,0.10497554975245,0.1019715894851423,0.0910124521262404,0.0899957549536867,92,970,0.927910063527688,Other,0.002108207,17018.0
RAD21,RAD21 (5885),0.035424291084833,0.0988187559118805,0.930006895359934,-2.146448367319624,-2.181872658404457,0.3395128319591557,0.3764878952611796,92,970,0.9999744867960496,Other,0.052027617,17018.0
RPS23,RPS23 (6228),0.0285005880095026,0.1229221041515188,0.732757206865029,-1.802747044464965,-1.8312476324744675,0.2084855100538976,0.2530828371638918,92,970,0.9999744867960496,Other,0.040984865,17019.0
RPL35,RPL35 (11224),0.0230586604986871,0.0748239660372646,0.7117743853026588,-1.5766996427532942,-1.599758303251981,0.2907124341150595,0.3246943116144749,92,970,0.9992242973241108,Other,0.031384952,17024.0
PPP1R37,PPP1R37 (284352),0.0014502969566154,0.0110418493312551,0.7690428288343577,-0.0877729804153745,-0.0892232773719899,0.1368642422069528,0.1255844231974645,92,970,0.9999744867960496,Other,0.0003556036,17024.0
DHRS3,DHRS3 (9249),0.0142718424293135,0.1197850697416668,0.8907322733691929,-0.0417673853142589,-0.0560392277435724,0.1091780305178913,0.1283410293217109,92,970,0.9999744867960496,Other,0.016454866,17026.0
TRPM8,TRPM8 (79054),-0.0022196870859898,-0.0212127562980771,0.4207156622578241,-0.0858078495950323,-0.0835881625090424,0.1073951362856758,0.1018088083930554,92,970,0.9275385645990016,Other,-0.0033472232,17029.0
GRINA,GRINA (2907),0.0041812955187066,0.0365190822911397,0.5253105063364334,-0.1125303312253622,-0.1167116267440689,0.1138844052593613,0.1151047086473551,92,970,0.9602266722967924,Other,0.0033802981,17029.0
IL27,IL27 (246778),0.009141951836089,0.0842963402959684,0.8616603083091681,-0.0195698449159692,-0.0287117967520583,0.1024176546290319,0.1141643538142258,92,970,0.9999744867960496,Other,0.009156984,17031.0
GHSR,GHSR (2693),-0.0117787348300842,-0.1035781083898687,0.3914796994449742,0.0445078989556017,0.0562866337856859,0.1203471636816037,0.1066784922585939,92,970,0.9162036910603462,Other,-0.011855957,17033.0
SCGB3A2,SCGB3A2 (117156),0.002568061985755,0.0239571546414131,0.5071651007827007,0.0098566869396389,0.0072886249538838,0.1028801331903288,0.1113407522645246,92,970,0.9546699940853568,Other,0.0014880841,17035.0
TPRG1,TPRG1 (285386),0.0047904115393692,0.0372215486737038,0.6571038572403602,0.0272902582854868,0.0224998467461175,0.122382218760332,0.1347217427986044,92,970,0.9855146189237785,Other,0.0041118143,17035.0
SF3A1,SF3A1 (10291),0.0364671884895102,0.1127615492225346,0.9376810715996784,-2.1531020552503635,-2.1895692437398737,0.2906112615017245,0.3531591733316026,92,970,0.9999744867960496,Other,0.052328087,17036.0
PHKA2,PHKA2 (5256),0.0083583104541047,0.0914147937366887,0.8097290539683358,0.0091668138103103,0.0008085033562055,0.0975990404551042,0.0848194596728406,92,970,0.9999744867960496,Other,0.008264996,17038.0
PROKR1,PROKR1 (10887),-0.005920771743233,-0.0701122812044898,0.222812515174211,-0.0541442553731069,-0.0482234836298739,0.0830575080454485,0.0858139944845307,92,970,0.8284920076166264,Other,-0.0070551718,17038.0
LIMK2,LIMK2 (3985),-0.0066444770817489,-0.0526056211595171,0.4904232901041446,0.0294019634357245,0.0360464405174734,0.1347639601376074,0.117242368479578,92,970,0.9506172459115544,Other,-0.007679629,17041.0
CHRNB3,CHRNB3 (1142),-0.0209967973668923,-0.1946931759175448,0.0355224376244054,0.0020356342691647,0.023032431636057,0.1046464072514091,0.1109525359630563,92,970,0.6019156348143196,Other,-0.01785563,17041.0
DUSP22,DUSP22 (56940),0.0177160525829505,0.1167412953878682,0.6202174362723015,-0.2101213107430076,-0.2278373633259581,0.1472961924410614,0.1560861099402867,92,970,0.9775194118232629,Other,0.021731045,17042.0
SH2D5,SH2D5 (400745),-0.0102207308029389,-0.1262184888876995,0.1070871400267594,-0.0518196819379018,-0.0415989511349629,0.0682842658398413,0.0919328257106615,92,970,0.7491495198187609,Other,-0.010608198,17042.0
RNGTT,RNGTT (8732),0.0253215340906232,0.0777649035290642,0.8946734941078759,-2.2927700882020643,-2.3180916222926875,0.3036308091250339,0.3462087733904142,92,970,0.9999744867960496,Other,0.035188075,17043.0
ANKH,ANKH (56172),0.0153989883939594,0.109055092446832,0.38330786665138,-0.0089773241712755,-0.024376312565235,0.1108217767975402,0.1661190350432194,92,970,0.9110543642471108,Other,0.018118951,17045.0
RNF19B,RNF19B (127544),-0.0122274989834597,-0.1344110122423262,0.064262379784851,-0.052946590725757,-0.0407190917422972,0.0881236657721156,0.0937318041263183,92,970,0.6740212225871428,Other,-0.012262448,17046.0
H2BC13,H2BC13 (8340),0.0336887300625351,0.0979475455258918,0.7881660646843506,-0.9052814441753878,-0.938970174237923,0.3415187049600033,0.3463575737514177,92,970,0.9999744867960496,Other,0.048088476,17048.0
ACE2,ACE2 (59272),-0.019148771528237,-0.226289714136352,0.040392471056401,0.1766210237201083,0.1957697952483453,0.0824179669218944,0.0867673373618231,92,970,0.6213080662036793,Other,-0.017013265,17048.0
CFD,CFD (1675),-0.0009743968133739,-0.0078470253529171,0.5037600508626395,0.0454716580980874,0.0464460549114614,0.1198489374170313,0.1283534765055712,92,970,0.9545859626464288,Other,-0.0021902767,17048.0
CDCA2,CDCA2 (157313),-0.0048862381646201,-0.0419764656642142,0.2460502432859188,-0.1146806076194564,-0.1097943694548362,0.1172610905910336,0.115541015084173,92,970,0.8409221045424065,Other,-0.006109131,17052.0
GRIK1,GRIK1 (2897),0.0132044172260609,0.1579925815848296,0.924651604817666,-0.0154101409003168,-0.0286145581263778,0.0709319397203145,0.094544261187519,92,970,0.9999744867960496,Other,0.014488519,17053.0
SLC39A14,SLC39A14 (23516),0.0055593048979912,0.0499609297346127,0.7632660214158422,-0.0976063144058849,-0.1031656193038762,0.1121461062337687,0.1103930838944822,92,970,0.9999744867960496,Other,0.0048330543,17053.0
PPTC7,PPTC7 (160760),-0.0068992877736086,-0.0517463139930708,0.1647646259528233,-0.0745880919022803,-0.0676888041286716,0.1066725424817298,0.1554807029165313,92,970,0.7945807118140683,Other,-0.007937791,17054.0
NPB,NPB (256933),0.0249969175486403,0.1127763031151176,0.8023006344394088,-0.442041162772648,-0.4670380803212883,0.2192440820271098,0.2240309583205122,92,970,0.9999744867960496,Other,0.034198187,17055.0
THAP8,THAP8 (199745),0.0013431081360218,0.0129838705219772,0.5394520662778695,0.0266637330755101,0.0253206249394883,0.1033170560080531,0.1035715012948089,92,970,0.9631771777746962,Other,0.0002018799,17056.0
THYN1,THYN1 (29087),-0.0255910059182781,-0.2341743310466064,0.0167367192097153,0.026123959807267,0.0517149657255452,0.1140489301850463,0.1042971253708666,92,970,0.5598445637762965,Other,-0.020008527,17058.0
SLC37A1,SLC37A1 (54020),0.0022356748414091,0.0207472786102608,0.5462234389373444,-0.0783175519824358,-0.080553226823845,0.106478963098275,0.1090210407920149,92,970,0.965028756283104,Other,0.0011064189,17058.0
OTOP2,OTOP2 (92736),-0.011008832473408,-0.0884521514762948,0.1898847856181351,-0.1397934134568145,-0.1287845809834065,0.1261196970871565,0.1227796503295095,92,970,0.8063404290494677,Other,-0.011276519,17058.0
CLASRP,CLASRP (11129),-0.0003535872506168,-0.0015620194034801,0.5135479674876652,-0.4882966241968446,-0.4879430369462278,0.2226235341751244,0.2300465402593521,92,970,0.9566932439772262,Other,-0.0015725791,17059.0
SLC39A5,SLC39A5 (283375),-0.0018366313218048,-0.0149753999027131,0.5336590350324396,-0.052380707402516,-0.0505440760807112,0.1233260565394114,0.1219565679573008,92,970,0.9614897427914904,Other,-0.0029930624,17059.0
NT5E,NT5E (4907),-0.0059243798716989,-0.0703149408076165,0.1705626600319861,-0.0322519133304924,-0.0263275334587935,0.0716438386161019,0.0952100007329163,92,970,0.7962850263594131,Other,-0.007114366,17059.0
LAPTM4A,LAPTM4A (9741),-0.0190828536079913,-0.2051448455810252,0.020785115702796,0.0502997213953704,0.0693825750033618,0.0935543026045827,0.0924853569305438,92,970,0.5645526669808266,Other,-0.017014988,17061.0
LDLR,LDLR (3949),0.0236188541354071,0.129573856563252,0.8865495139047563,-0.1731208081038093,-0.1967396622392165,0.1463087771402047,0.2122415577494217,92,970,0.9999744867960496,Other,0.03177391,17061.0
SLC25A29,SLC25A29 (123096),-0.014037435681761,-0.108181258525935,0.1407090653924714,-0.1049817165477519,-0.0909442808659908,0.1257742923604868,0.1336239263663861,92,970,0.774907101904153,Other,-0.013791953,17062.0
SPATA31D1,SPATA31D1 (389763),0.0041678026829382,0.0442721219054303,0.5254521098858626,0.0551286283387643,0.0509608256558261,0.0958789905341698,0.092369432673511,92,970,0.9603849276194324,Other,0.0032756417,17064.0
OAS3,OAS3 (4940),-0.0045774449509399,-0.0334323426654507,0.4428025448469169,-0.0552068836282005,-0.0506294386772606,0.1243398937490068,0.1484315957168708,92,970,0.9338830396320352,Other,-0.0058358205,17065.0
OOSP2,OOSP2 (219990),0.0042204344264145,0.0342286466141661,0.6522536783065547,0.0066722902398854,0.0024518558134709,0.1278072545923029,0.1186241761219228,92,970,0.984330605057008,Other,0.003338557,17065.0
SLC43A3,SLC43A3 (29015),0.0036129703650252,0.0300404482491088,0.4460342993756003,-0.0822032154054119,-0.0858161857704371,0.1229043913483874,0.1175769830132444,92,970,0.9341282337576648,Other,0.002645924,17065.0
THEG,THEG (51298),0.002047563236127,0.0191531183289557,0.4526492502480183,0.0412867892481426,0.0392392260120156,0.1054819174393101,0.1083092956409053,92,970,0.9353643576342252,Other,0.000925528,17067.0
DHCR24,DHCR24 (1718),-0.0141056424864672,-0.1266587859340797,0.0836580598182849,-0.0604506653705248,-0.0463450228840576,0.1121818959681717,0.1105466296332795,92,970,0.7107674986212341,Other,-0.013838098,17067.0
LAYN,LAYN (143903),-0.0148778682952019,-0.1210504577000453,0.1701120735199824,-0.0870523764708602,-0.0721745081756583,0.1228871074254592,0.1229255626927914,92,970,0.7962850263594131,Other,-0.014492977,17068.0
SLC6A7,SLC6A7 (6534),0.0157606261555245,0.1747224740041218,0.9029799740476412,-0.0509328432112617,-0.0666934693667862,0.0764447328737769,0.1021256269152715,92,970,0.9999744867960496,Other,0.018627705,17070.0
CCM2,CCM2 (83605),0.0044244833138225,0.0329153788088586,0.4943954972651333,-0.041665898321216,-0.0460903816350385,0.1154625481597804,0.151016031079518,92,970,0.9514066133024583,Other,0.0035148975,17070.0
PPP2R3C,PPP2R3C (55012),0.0102909557420797,0.0373036644108201,0.6785373429786352,-0.6204122228032998,-0.6307031785453795,0.270711914408229,0.2809330721186677,92,970,0.9921675810159284,Other,0.010518863,17070.0
HELB,HELB (92797),0.0047272075482054,0.0433126444933351,0.5607059135378599,-0.0727016240275139,-0.0774288315757193,0.1126122509746314,0.1055567175110039,92,970,0.9682398643490916,Other,0.003928393,17072.0
FKBP5,FKBP5 (2289),-0.0012360204305041,-0.0120863873278265,0.4345302775433213,0.0162432066116815,0.0174792270421857,0.0949324287314457,0.1091068216174409,92,970,0.9316194416988188,Other,-0.0024236413,17073.0
