gene,gene_full,effect_size,cohens_d,pvalue,ecdna_pos_mean,ecdna_neg_mean,ecdna_pos_std,ecdna_neg_std,n_pos,n_neg,fdr,category
NXT2,NXT2 (55916),0.00047180342944902476,0.005175589336666837,0.6473784526652242,0.011648055363611583,0.011176251934162558,0.09160977676852645,0.09070671360184969,92,970,0.9830937209054345,Other
CYBC1,CYBC1 (79415),0.00047364437145773963,0.0050461578304689695,0.4918418469573733,0.00334448178188334,0.0028708374104256004,0.09583020186884329,0.09185240469502542,92,970,0.9513809919832344,Other
PPP1R3F,PPP1R3F (89801),0.0004782426477087584,0.006696322991234508,0.5954844178417382,0.04968321844841963,0.04920497580071087,0.062263849137075236,0.07952655539108885,92,970,0.9747872938442443,Other
SLC16A10,SLC16A10 (117247),0.0004786161878977749,0.005809231186641291,0.565189754406112,0.041501949247448565,0.04102333305955079,0.07961433528632171,0.08507303022168694,92,970,0.9698413905859672,Other
TCL1B,TCL1B (9623),0.00047926760029449664,0.004656901527342527,0.6731667876225058,-0.026895284333881716,-0.027374551934176213,0.09673497553766258,0.1087454228466666,92,970,0.9910668691388741,Other
PWP2,PWP2 (5822),0.0004805046266267432,0.0015651186838040554,0.5212026849741244,-1.4301351761347103,-1.430615680761337,0.2993911570301486,0.31444122618222625,92,970,0.9578927633919292,Other
SLCO3A1,SLCO3A1 (28232),0.00048114568990337975,0.006789220144465203,0.461536429598904,0.03562628598229055,0.03514514029238717,0.06660626068655434,0.07488961906426865,92,970,0.9380279685136981,Other
ZNF320,ZNF320 (162967),0.00048405517536819626,0.004518722780325717,0.4487067260364223,-0.040670741863862776,-0.04115479703923097,0.09962659041972108,0.11412642443112031,92,970,0.93463163736886,Other
CC2D2B,CC2D2B (387707),0.0004869653308910288,0.005023625195964241,0.3986010489927249,0.07111983943730393,0.0706328741064129,0.10183525174163299,0.0917735644266339,92,970,0.9188964145957269,Other
ZNF789,ZNF789 (285989),0.00048789006947359825,0.004211128162129014,0.23399921641199184,-0.08683835004598815,-0.08732624011546175,0.10479184620562323,0.12595440156601517,92,970,0.8369947976817408,Other
INA,INA (9118),0.0004885808021637093,0.003862117755931634,0.4412582538051871,-0.009236765904057557,-0.009725346706221267,0.11710799844311334,0.1352524226516786,92,970,0.9334460068227067,Other
SPAG1,SPAG1 (6674),0.0004926872013280084,0.005591827902187853,0.6430097316532957,0.06147543615296236,0.06098274895163435,0.0915070092088996,0.08457339803201418,92,970,0.9816697731407427,Other
ABCA1,ABCA1 (19),0.0004948869105081098,0.005200577724435945,0.5185101046978893,-0.014208453794483248,-0.014703340704991357,0.08966843362001788,0.10035147432810791,92,970,0.9578612332872459,Other
TMEM74B,TMEM74B (55321),0.0004960851847185394,0.004954443049403665,0.4363506505198484,0.044120453856586056,0.04362436867186752,0.09855526360493787,0.10167907996802707,92,970,0.9316892468219862,Other
EFNB1,EFNB1 (1947),0.0004982113869622523,0.005557235497944667,0.6300612725121436,0.038870232417167826,0.03837202103020557,0.08385803750315143,0.09509159627214202,92,970,0.977905693388725,Other
ZNF354C,ZNF354C (30832),0.0005004106329152685,0.0042787767924402,0.40121166333192465,0.12112956647718975,0.12062915584427449,0.12617292096685576,0.10693848440836567,92,970,0.9188964145957269,Other
MB21D2,MB21D2 (151963),0.0005028268354930754,0.005819183310492662,0.5522781295872234,-0.05589464908565107,-0.05639747592114414,0.08865269149705154,0.08410442401546629,92,970,0.9650575623308137,Other
AJM1,AJM1 (389813),0.000503046075495589,0.0037848208041046383,0.44926964302272276,-0.2152786449084543,-0.2157816909839499,0.13019856706129782,0.13557008469172308,92,970,0.9348984744526156,Other
ZNF384,ZNF384 (171017),0.0005038719886699267,0.003809131777249492,0.5616874401345624,-0.05070341215786635,-0.051207284146536275,0.12575800099208584,0.13849522428748628,92,970,0.9684974207338982,Other
EPOR,EPOR (2057),0.0005066541485854587,0.004151538821453041,0.4561733222855644,-0.040127967033128036,-0.040634621181713494,0.1192337346232791,0.12478333614121223,92,970,0.9364659821098664,Other
TEP1,TEP1 (7011),0.0005088445670589949,0.005436595228794881,0.607427007464452,-0.025133178621922117,-0.025642023188981112,0.08506376619125255,0.10141324853695197,92,970,0.9758305929010568,Other
JCHAIN,JCHAIN (3512),0.0005104046808916893,0.006014049827590762,0.7131082750852121,0.05094988977616262,0.05043948509527093,0.08137745479258657,0.08822192146734796,92,970,0.9992242973241109,Other
CAGE1,CAGE1 (285782),0.0005111131509040329,0.004455397936968498,0.2229186081342851,0.07616306694397883,0.0756519537930748,0.1250747659518565,0.10332772835742868,92,970,0.8284920076166264,Other
RGS20,RGS20 (8601),0.000512174005719887,0.005379149336070148,0.5860870192117453,-0.02508483690656757,-0.025597010912287457,0.09320294687849218,0.09718478737748842,92,970,0.9736641310139865,Other
CARD6,CARD6 (84674),0.0005127054550587672,0.005436351318727281,0.42322067884264253,-0.012995991267248241,-0.013508696722307008,0.08167571294834179,0.1054421620896019,92,970,0.9282815446804202,Other
C1orf131,C1orf131 (128061),0.0005141455232067216,0.0024285412369132162,0.4233599384639076,-1.071878971950106,-1.0723931174733128,0.2062802970038412,0.21700313078144587,92,970,0.9282815446804202,Other
BLTP1,BLTP1 (84162),0.0005158500469503308,0.004373065439111163,0.43313093247297296,-0.054316443856228566,-0.0548322939031789,0.11741141295635975,0.11850752605214239,92,970,0.9316194416988189,Other
ADAMDEC1,ADAMDEC1 (27299),0.0005178221761383828,0.006278481109286805,0.48631022438587396,0.10001523785653832,0.09949741568039994,0.07353122511609343,0.09054084068074193,92,970,0.9479965815518516,Other
DECR2,DECR2 (26063),0.0005241330893906507,0.005485498399557691,0.674064414105665,0.057302529311511086,0.056778396222120435,0.09441657039122642,0.09666787726212718,92,970,0.9910668691388741,Other
FAM193B,FAM193B (54540),0.0005314656845421678,0.0035991776703546224,0.5384635704010959,-0.06627319491036265,-0.06680466059490482,0.15070802796552354,0.1445540199367316,92,970,0.9631771777746962,Other
PLCB4,PLCB4 (5332),0.0005322904683613267,0.004906850384716336,0.5111369818491021,0.01876331799168275,0.018231027523321425,0.09263016008025317,0.12229089104779767,92,970,0.9554325526627802,Other
C2orf42,C2orf42 (54980),0.0005325902824968726,0.005172515676196363,0.5161002342922736,-0.09480659319807384,-0.09533918348057072,0.10023834313165363,0.1056221220222954,92,970,0.9566932439772262,Other
TRPM6,TRPM6 (140803),0.0005335592647967152,0.005255350940882251,0.6799378301878954,-0.041861190331565684,-0.0423947495963624,0.09807315682952307,0.10486687464305079,92,970,0.9923711943347148,Other
MBP,MBP (4155),0.0005340594338936605,0.006695271342399252,0.42461370388370345,0.12545530802296212,0.12492124858906846,0.0737961351746757,0.08532039956312776,92,970,0.9291352775679884,Other
INTS13,INTS13 (55726),0.0005341194346781819,0.002561940190964851,0.5213443740021736,-0.3019098902648179,-0.3024440096994961,0.19306326532202187,0.22283715170104335,92,970,0.9578927633919292,Other
SCGB2A1,SCGB2A1 (4246),0.0005468250150007792,0.004628985426486048,0.447581202912989,-0.20505097001850905,-0.20559779503350983,0.10302568781554722,0.1315119928905345,92,970,0.9341282337576647,Other
POLK,POLK (51426),0.0005485602243513882,0.004318668042335264,0.4537765610626557,0.04785314799233185,0.04730458776798046,0.12693769477553268,0.12710364479139177,92,970,0.9360314762116214,Other
NEBL,NEBL (10529),0.0005500404561652045,0.005054679153574109,0.5179431339460023,0.09051970984147566,0.08996966938531045,0.10666076240305443,0.11093344282564407,92,970,0.9578109994123841,Other
TSR1,TSR1 (55720),0.0005510137115596336,0.0019265534146410282,0.4465967159876729,-1.2816809333163237,-1.2822319470278833,0.3024988543003927,0.2685106775604374,92,970,0.9341282337576647,Other
WDR5B,WDR5B (54554),0.0005511661517965116,0.004707940533127946,0.6030454333718287,-0.10728757913728426,-0.10783874528908077,0.11822542251707857,0.1159063009525132,92,970,0.9758305929010568,Other
TNFSF8,TNFSF8 (944),0.0005512807851124207,0.00520967117291221,0.6762401600813656,0.05979080560798177,0.05923952482286935,0.1022728739441833,0.1092495598176633,92,970,0.9916747933447394,Other
PHKA1,PHKA1 (5255),0.0005531724055870962,0.005757537835494187,0.3685967047594151,-0.04268096448998905,-0.04323413689557615,0.10100122707971727,0.09088836723667246,92,970,0.9065515291952604,Other
FAM111B,FAM111B (374393),0.000558141819189624,0.006002802870928542,0.6149258312992975,0.021473966962495993,0.02091582514330637,0.09679509173698282,0.08900194310335062,92,970,0.9775194118232627,Other
CCDC88C,CCDC88C (440193),0.0005640955774047687,0.006000886306193052,0.43369057091374186,-0.005635483626897721,-0.00619957920430249,0.08862071225185594,0.09909156289931592,92,970,0.9316194416988189,Other
LAMB3,LAMB3 (3914),0.0005645497381831736,0.005525549699456347,0.2833891977609143,-0.013209985876739673,-0.013774535614922846,0.09660729788274254,0.10744658073173675,92,970,0.8616710223904595,Other
SAMM50,SAMM50 (25813),0.0005653762852398936,0.0021403409478843558,0.6293896655686604,-0.6591423969902783,-0.6597077732755182,0.25674546782635754,0.27135730793489216,92,970,0.977905693388725,Other
C11orf52,C11orf52 (91894),0.0005708545116118041,0.0041267884040081595,0.6301955463904474,0.056504958147987484,0.05593410363637568,0.1470503287914002,0.1290194755829683,92,970,0.977905693388725,Other
